AKT1	IRAK2
AKT1	PKN1
KDR	PDGFRB
KDR	NEK9
MAP2K2	NTRK1
MAP2K2	PRKCZ
MAP2K2	MAPK14
CSK	GSK3B
CSK	PRAG1
PRKCI	PRKCQ
MTOR	PIK3CD
MTOR	RIOK2
FRK	MAP2K7
FRK	ROS1
FRK	TEC
FRK	MAPK8
FRK	MAP2K1
MAPK8	PRKCE
MAPK8	PKN2
MAPK9	PRKCE
MAP2K4	PRKCQ
MAP2K3	TGFBR1
CSNK1D	PFKL
CSNK1D	TGFBR1
CSNK1D	EIF2AK4
PIK3CG	ULK1
MAPKAPK2	PRKCE
CDK8	EPHA4
GSK3A	PRKAA2
GSK3B	IGF1R
GSK3B	ROR2
BMX	PRKCE
AK2	CHEK2
AK2	PRKAA2
AK2	PFKP
AK2	STK11
AK2	CAMKK2
HUNK	LIMK1
CSNK1G2	EPHA4
PRKDC	YES1
PRKDC	STK4
CDK6	MAPK8
CDK6	MAPKAPK3
CDK5	PRKAA2
CDK5	STK4
CDK5	STK3
CDK5	RIOK1
PFKP	PIK3C2A
PFKP	PRKAA2
PFKP	PIK3R4
PRKCE	TP53RK
MAP2K1	ROS1
MAP2K1	PRKCE
MAP3K10	PRKCZ
ACVR1	BMPR1B
PAK1	STK38L
MAPK7	PFKL
MAPK7	MTOR
MAPK7	PRKAA2
MAPK7	PRKCE
STK3	STK38
TRIM28	YES1
ATM	IKBKB
CAMK2D	MAPK14
BMPR2	SRC
CAMK1	CSNK2A2
CAMK1	PRKACG
CAMK1	MAPK3
CAMK1	CDK5
CAMK1	PFKP
CAMK1	MAPK7
IKBKE	MAP3K14
ERBB4	NME2
EPHA7	RYK
MAPK14	PRKACG
MAPK14	PIK3CG
MAPK14	STK38L
MAPKAPK3	SRC
MAPKAPK3	STK11
MAPK6	PIK3CG
PCK2	ULK2
PAN3	PRKCE
PPIP5K1	PRKAA2
CAMK1D	PRKACA
CAMK1D	PRKACG
PIP4K2C	STK11
TTN	YES1
TTN	WNK1
TRIB2	WEE1
AURKB	CHEK2
AURKB	CDK2
AURKB	CAMKK2
IP6K3	PDPK1
CDK15	STK4
CAMKK2	WNK1
EIF2AK1	TGFBR1
HIPK2	WNK1
MKNK2	TGFBR1
DYRK4	RPS6KA5
IRAK4	ZAP70
MARK1	STK4
EIF2AK4	PGK1
EIF2AK4	PFKL
EIF2AK4	MAPK3
EIF2AK4	GSK3B
EIF2AK4	PRKAA2
EIF2AK4	MAPK14
CAMK2A	RAF1
DYRK1B	MAPK11
MAP3K4	MAPK1
PDPK1	ULK1
FLT3	FYN
FLT3	LCK
FLT3	YES1
